type,word1,pos1,priorpolarity
0.3,demands,JJ,0.0
0.3,demands,NN,0.0
0.7,demean,VB,-1.0
0.7,demeaning,JJ,-1.0
0.7,demise,NN,-1.0
0.3,democratic,JJ,1.0
0.3,demolish,VB,-1.0
0.3,demolisher,NN,-1.0
0.7,demon,NN,-1.0
0.7,demonic,JJ,-1.0
0.7,demonize,ANY,-1.0
0.7,demonize,VB,-1.0
0.7,demoralize,VB,-1.0
0.7,demoralizing,ANY,-1.0
0.7,demoralizingly,ANY,-1.0
0.7,demystify,VB,1.0
0.7,denial,NN,-1.0
0.7,denigrate,VB,-1.0
0.7,deny,VB,-1.0
0.7,denounce,VB,-1.0
0.7,denunciate,VB,-1.0
0.7,denunciation,NN,-1.0
0.7,denunciations,NN,-1.0
0.3,dependable,JJ,1.0
0.3,dependent,JJ,0.0
0.3,dependent,NN,0.0
0.3,deplete,VB,-1.0
0.7,deplorable,JJ,-1.0
0.7,deplorable,ANY,-1.0
0.7,deplorably,ANY,-1.0
0.7,deplore,VB,-1.0
0.7,deploring,JJ,-1.0
0.7,deploringly,ANY,-1.0
0.7,deprave,VB,-1.0
0.7,depraved,JJ,-1.0
0.7,depravedly,ANY,-1.0
0.7,deprecate,VB,-1.0
0.3,depress,VB,-1.0
0.7,depressed,JJ,-1.0
0.7,depressing,JJ,-1.0
0.7,depressing,ANY,-1.0
0.7,depressingly,ANY,-1.0
0.3,depression,JJ,-1.0
0.3,depression,NN,-1.0
0.7,deprive,VB,-1.0
0.7,deprived,JJ,-1.0
0.7,deride,VB,-1.0
0.7,derision,NN,-1.0
0.7,derisive,ANY,-1.0
0.7,derisively,ANY,-1.0
0.7,derisiveness,ANY,-1.0
0.7,derogatory,JJ,-1.0
0.7,desecrate,VB,-1.0
0.7,deserve,VB,1.0
0.7,deserved,JJ,1.0
0.7,deservedly,RB,1.0
0.7,deserving,JJ,1.0
0.7,desert,VB,-1.0
0.7,desertion,NN,-1.0
0.7,desiccate,VB,-1.0
0.7,desiccated,JJ,-1.0
0.7,desirable,JJ,1.0
0.7,desire,JJ,1.0
0.7,desire,NN,1.0
0.7,desire,VB,1.0
0.7,desirous,ANY,1.0
0.7,desolate,JJ,-1.0
0.7,desolately,ANY,-1.0
0.7,desolation,NN,-1.0
0.7,despair,NN,-1.0
0.7,despair,VB,-1.0
0.7,despairing,JJ,-1.0
0.7,despairingly,ANY,-1.0
0.7,desperate,JJ,-1.0
0.7,desperately,ANY,-1.0
0.7,desperation,NN,-1.0
0.7,despicable,JJ,-1.0
0.7,despicably,ANY,-1.0
0.7,despise,VB,-1.0
0.7,despised,JJ,-1.0
0.7,despised,ANY,-1.0
0.7,despite,ANY,-1.0
0.7,despoil,VB,-1.0
0.7,despoiler,NN,-1.0
0.7,despondence,NN,-1.0
0.7,despondency,NN,-1.0
0.7,despondent,JJ,-1.0
0.7,despondently,ANY,-1.0
0.7,despot,NN,-1.0
0.7,despotic,JJ,-1.0
0.7,despotism,JJ,-1.0
0.7,despotism,NN,-1.0
0.7,destabilisation,JJ,-1.0
0.7,destabilisation,NN,-1.0
0.3,destine,VB,1.0
0.3,destined,JJ,1.0
0.7,destinies,JJ,1.0
0.7,destinies,NN,1.0
0.7,destiny,NN,1.0
0.3,destiny,JJ,0.0
0.3,destiny,NN,0.0
0.7,destitute,JJ,-1.0
0.7,destitution,NN,-1.0
0.3,destroy,VB,-1.0
0.7,destroyer,JJ,-1.0
0.7,destroyer,NN,-1.0
0.3,destruction,NN,-1.0
0.7,destructive,JJ,-1.0
0.7,desultory,JJ,-1.0
0.3,deter,VB,-1.0
0.3,deteriorate,JJ,-1.0
0.3,deteriorating,JJ,-1.0
0.3,deteriorating,NN,-1.0
0.3,deterioration,NN,-1.0
0.7,determination,JJ,1.0
0.7,determination,NN,1.0
0.3,deterrent,ANY,-1.0
0.7,detest,VB,-1.0
0.7,detestable,ANY,-1.0
0.7,detestably,ANY,-1.0
0.3,detract,VB,-1.0
0.3,detraction,NN,-1.0
0.7,detriment,NN,-1.0
0.7,detrimental,JJ,-1.0
0.7,devastate,ANY,-1.0
0.7,devastated,ANY,-1.0
0.7,devastating,ANY,-1.0
0.7,devastatingly,ANY,-1.0
0.3,devastation,NN,-1.0
0.3,deviate,JJ,-1.0
0.3,deviate,NN,-1.0
0.3,deviate,VB,-1.0
0.3,deviation,NN,-1.0
0.7,devil,NN,-1.0
0.7,devilish,JJ,-1.0
0.7,devilishly,ANY,-1.0
0.7,devilment,NN,-1.0
0.7,devilry,NN,-1.0
0.7,devious,ANY,-1.0
0.7,deviously,ANY,-1.0
0.7,deviousness,NN,-1.0
0.7,devoid,JJ,-1.0
0.7,devote,VB,1.0
0.7,devoted,JJ,1.0
0.7,devotee,NN,1.0
0.7,devotion,NN,1.0
0.3,devout,JJ,1.0
0.3,dexterity,NN,1.0
0.7,dexterous,JJ,1.0
0.7,dexterously,RB,1.0
0.7,dextrous,JJ,1.0
0.7,diabolic,JJ,-1.0
0.7,diabolical,JJ,-1.0
0.7,diabolically,RB,-1.0
0.7,diametrically,RB,-1.0
0.7,diatribe,ANY,-1.0
0.7,diatribes,ANY,-1.0
0.3,dictator,NN,-1.0
0.3,dictatorial,JJ,-1.0
0.3,differ,VB,-1.0
0.3,difference,JJ,0.0
0.3,difference,NN,0.0
0.3,difficult,JJ,-1.0
0.3,difficulties,JJ,-1.0
0.3,difficulties,NN,-1.0
0.7,difficulty,JJ,-1.0
0.7,difficulty,NN,-1.0
0.7,diffidence,JJ,-1.0
0.7,diffidence,NN,-1.0
0.3,dig,NN,-1.0
0.3,dig,VB,1.0
0.7,dignified,JJ,1.0
0.3,dignify,VB,1.0
0.7,dignity,NN,1.0
0.7,digress,VB,-1.0
0.7,dilapidated,JJ,-1.0
0.3,dilemma,JJ,-1.0
0.3,dilemma,NN,-1.0
0.3,diligence,NN,1.0
0.3,diligent,JJ,1.0
0.3,diligently,RB,1.0
0.7,dilly-dally,VB,-1.0
0.7,dim,JJ,-1.0
0.3,dim,ANY,-1.0
0.3,diminish,VB,-1.0
0.3,diminishing,JJ,-1.0
0.3,din,NN,-1.0
0.3,dinky,JJ,-1.0
0.3,diplomacy,JJ,0.0
0.3,diplomacy,NN,0.0
0.3,diplomatic,JJ,1.0
0.3,diplomatic,NN,1.0
0.7,dire,JJ,-1.0
0.3,direct,JJ,0.0
0.7,direly,ANY,-1.0
0.7,direness,NN,-1.0
0.3,dirt,NN,-1.0
0.3,dirty,JJ,-1.0
0.3,dirty,ANY,-1.0
0.3,disable,VB,-1.0
0.3,disabled,JJ,-1.0
0.7,disaccord,NN,-1.0
0.7,disadvantage,NN,-1.0
0.3,disadvantaged,JJ,-1.0
0.7,disadvantageous,JJ,-1.0
0.7,disadvantageous,NN,-1.0
0.7,disaffect,VB,-1.0
0.7,disaffected,JJ,-1.0
0.7,disaffirm,VB,-1.0
0.7,disagree,VB,-1.0
0.7,disagreeable,ANY,-1.0
0.7,disagreeably,ANY,-1.0
0.7,disagreement,JJ,-1.0
0.7,disagreement,NN,-1.0
0.7,disallow,VB,-1.0
0.7,disappoint,VB,-1.0
0.7,disappointed,JJ,-1.0
0.7,disappointing,ANY,-1.0
0.7,disappointingly,ANY,-1.0
0.7,disappointment,JJ,-1.0
0.7,disappointment,NN,-1.0
0.7,disapprobation,NN,-1.0
0.7,disapproval,JJ,-1.0
0.7,disapproval,NN,-1.0
0.7,disapprove,ANY,-1.0
0.7,disapproving,ANY,-1.0
0.3,disarm,VB,-1.0
0.7,disarray,JJ,-1.0
0.7,disarray,NN,-1.0
0.7,disaster,NN,-1.0
0.7,disastrous,JJ,-1.0
0.7,disastrously,ANY,-1.0
0.7,disavow,VB,-1.0
0.7,disavowal,NN,-1.0
0.7,disbelief,NN,-1.0
0.7,disbelieve,VB,-1.0
0.7,disbeliever,NN,-1.0
0.7,discern,VB,0.0
0.7,discerning,ANY,1.0
0.7,disclaim,VB,-1.0
0.7,discombobulate,VB,-1.0
0.7,discomfit,VB,-1.0
0.7,discomfititure,NN,-1.0
0.3,discomfort,NN,-1.0
0.3,discompose,VB,-1.0
0.7,disconcert,VB,-1.0
0.7,disconcerted,JJ,-1.0
0.7,disconcerting,ANY,-1.0
0.7,disconcertingly,ANY,-1.0
0.7,disconsolate,JJ,-1.0
0.7,disconsolately,RB,-1.0
0.7,disconsolation,NN,-1.0
0.7,discontent,JJ,-1.0
0.7,discontent,NN,-1.0
0.7,discontented,JJ,-1.0
0.7,discontentedly,RB,-1.0
0.7,discontinuity,JJ,-1.0
0.7,discontinuity,NN,-1.0
0.7,discord,NN,-1.0
0.7,discordance,NN,-1.0
0.7,discordant,JJ,-1.0
0.7,discountenance,NN,-1.0
0.7,discourage,VB,-1.0
0.7,discouragement,NN,-1.0
0.7,discouraging,ANY,-1.0
0.7,discouragingly,ANY,-1.0
0.7,discourteous,JJ,-1.0
0.7,discourteously,JJ,-1.0
0.7,discredit,VB,-1.0
0.3,discreet,JJ,1.0
0.3,discreet,NN,1.0
0.3,discrepant,JJ,-1.0
0.3,discretion,NN,1.0
0.3,discriminate,VB,-1.0
0.3,discriminating,JJ,1.0
0.3,discriminatingly,RB,1.0
0.3,discrimination,JJ,-1.0
0.3,discrimination,NN,-1.0
0.7,discriminatory,JJ,-1.0
0.7,disdain,NN,-1.0
0.7,disdain,VB,-1.0
0.7,disdainful,ANY,-1.0
0.7,disdainfully,ANY,-1.0
0.3,disease,NN,-1.0
0.3,diseased,JJ,-1.0
0.7,disfavor,VB,-1.0
0.7,disgrace,NN,-1.0
0.7,disgrace,VB,-1.0
0.7,disgraced,JJ,-1.0
0.7,disgraceful,ANY,-1.0
0.7,disgracefully,ANY,-1.0
0.7,disgruntle,VB,-1.0
0.7,disgruntled,JJ,-1.0
0.7,disgust,NN,-1.0
0.7,disgust,VB,-1.0
0.7,disgusted,JJ,-1.0
0.7,disgustedly,ANY,-1.0
0.7,disgustful,JJ,-1.0
0.7,disgustfully,ANY,-1.0
0.7,disgusting,ANY,-1.0
0.7,disgustingly,ANY,-1.0
0.7,dishearten,VB,-1.0
0.7,disheartening,ANY,-1.0
0.7,dishearteningly,ANY,-1.0
0.7,dishonest,JJ,-1.0
0.7,dishonest,NN,-1.0
0.7,dishonestly,ANY,-1.0
0.7,dishonesty,NN,-1.0
0.7,dishonor,NN,-1.0
0.7,dishonor,VB,-1.0
0.7,dishonorable,JJ,-1.0
0.7,dishonorablely,RB,-1.0
0.7,disillusion,NN,-1.0
0.7,disillusion,VB,-1.0
0.7,disillusioned,JJ,-1.0
0.7,disinclination,NN,-1.0
0.7,disinclined,ANY,-1.0
0.7,disingenuous,JJ,-1.0
0.7,disingenuously,RB,-1.0
0.3,disintegrate,VB,-1.0
0.3,disinterested,JJ,-1.0
0.3,disintegration,NN,-1.0
0.7,disinterest,NN,-1.0
0.7,disinterested,JJ,-1.0
0.7,dislike,VB,-1.0
0.3,dislocated,JJ,-1.0
0.7,disloyal,JJ,-1.0
0.7,disloyal,NN,-1.0
0.7,disloyalty,ANY,-1.0
0.7,dismal,JJ,-1.0
0.7,dismally,ANY,-1.0
0.7,dismalness,NN,-1.0
0.7,dismay,NN,-1.0
0.7,dismay,VB,-1.0
0.7,dismayed,JJ,-1.0
0.7,dismaying,ANY,-1.0
0.7,dismayingly,ANY,-1.0
0.7,dismissive,JJ,-1.0
0.7,dismissive,NN,-1.0
0.7,dismissively,ANY,-1.0
0.7,disobedience,NN,-1.0
0.7,disobedient,JJ,-1.0
0.7,disobey,VB,-1.0
0.7,disown,VB,-1.0
0.3,disorder,NN,-1.0
0.3,disorder,VB,-1.0
0.3,disordered,JJ,-1.0
0.3,disorderly,JJ,-1.0
0.7,disorganized,JJ,-1.0
0.7,disorient,VB,-1.0
0.7,disoriented,JJ,-1.0
0.7,disown,VB,-1.0
0.7,disparage,VB,-1.0
0.7,disparaging,JJ,-1.0
0.7,disparagingly,ANY,-1.0
0.3,dispensable,JJ,-1.0
0.7,dispirit,VB,-1.0
0.7,dispirited,JJ,-1.0
0.7,dispiritedly,RB,-1.0
0.7,dispiriting,ANY,-1.0
0.3,displace,VB,-1.0
0.3,displaced,JJ,-1.0
0.7,displease,VB,-1.0
0.7,displeasing,JJ,-1.0
0.7,displeasure,JJ,-1.0
0.7,displeasure,NN,-1.0
0.7,disposition,NN,0.0
0.3,disproportionate,JJ,-1.0
0.7,disprove,VB,-1.0
0.7,disputable,ANY,-1.0
0.7,dispute,NN,-1.0
0.7,dispute,VB,-1.0
0.7,disputed,JJ,-1.0
0.7,disquiet,VB,-1.0
0.7,disquieting,ANY,-1.0
0.7,disquietingly,ANY,-1.0
0.7,disquietude,NN,-1.0
0.7,disregard,JJ,-1.0
0.7,disregard,NN,-1.0
0.7,disregardful,JJ,-1.0
0.7,disreputable,JJ,-1.0
0.7,disrepute,NN,-1.0
0.7,disrespect,VB,-1.0
0.7,disrespectable,JJ,-1.0
0.7,disrespectablity,NN,-1.0
0.7,disrespectful,ANY,-1.0
0.7,disrespectfully,ANY,-1.0
0.7,disrespectfulness,NN,-1.0
0.7,disrespecting,JJ,-1.0
0.7,disrespecting,NN,-1.0
0.7,disrupt,VB,-1.0
0.7,disruption,JJ,-1.0
0.7,disruption,NN,-1.0
0.7,disruptive,JJ,-1.0
0.7,dissatisfaction,JJ,-1.0
0.7,dissatisfaction,NN,-1.0
0.7,dissatisfactory,JJ,-1.0
0.7,dissatisfied,JJ,-1.0
0.7,dissatisfy,VB,-1.0
0.7,dissatisfying,ANY,-1.0
0.7,dissemble,VB,-1.0
0.7,dissembler,NN,-1.0
0.7,dissension,NN,-1.0
0.7,dissent,JJ,-1.0
0.7,dissent,NN,-1.0
0.7,dissenter,NN,-1.0
0.7,dissention,NN,-1.0
0.7,disservice,JJ,-1.0
0.7,disservice,NN,-1.0
0.7,dissidence,NN,-1.0
0.7,dissident,JJ,-1.0
0.7,dissident,NN,-1.0
0.7,dissidents,JJ,-1.0
0.7,dissidents,NN,-1.0
0.7,dissocial,JJ,-1.0
0.7,dissolute,JJ,-1.0
0.3,dissolution,NN,-1.0
0.7,dissonance,NN,-1.0
0.7,dissonant,JJ,-1.0
0.7,dissonantly,RB,-1.0
0.7,dissuade,VB,-1.0
0.7,dissuasive,JJ,-1.0
0.7,distaste,NN,-1.0
0.7,distasteful,JJ,-1.0
0.7,distastefully,RB,-1.0
0.3,distinct,JJ,1.0
0.3,distinction,NN,1.0
0.3,distinctive,JJ,1.0
0.3,distinctive,JJ,1.0
0.3,distinctive,NN,1.0
0.3,distinctly,JJ,0.0
0.3,distinguish,VB,1.0
0.7,distinguished,JJ,1.0
0.7,distort,VB,-1.0
0.7,distortion,JJ,-1.0
0.7,distortion,NN,-1.0
0.3,distract,VB,-1.0
0.7,distracting,JJ,-1.0
0.7,distraction,JJ,-1.0
0.7,distraction,NN,-1.0
0.7,distraught,JJ,-1.0
0.7,distraughtly,ANY,-1.0
0.7,distraughtness,NN,-1.0
0.7,distress,VB,-1.0
0.7,distressed,JJ,-1.0
0.7,distressing,JJ,-1.0
0.7,distressingly,ANY,-1.0
0.7,distrust,VB,-1.0
0.7,distrustful,JJ,-1.0
0.7,distrusting,ANY,-1.0
0.7,disturb,VB,-1.0
0.7,disturbed,JJ,-1.0
0.7,disturbed-let,JJ,-1.0
0.7,disturbed-let,NN,-1.0
0.7,disturbing,ANY,-1.0
0.7,disturbingly,ANY,-1.0
0.7,disunity,NN,-1.0
0.7,disvalue,NN,-1.0
0.3,divergent,JJ,-1.0
0.3,diversified,JJ,1.0
0.3,divide,VB,-1.0
0.3,divided,JJ,-1.0
0.7,divine,JJ,1.0
0.7,divine,ANY,1.0
0.7,divinely,ANY,1.0
0.3,division,NN,-1.0
0.7,divisive,JJ,-1.0
0.7,divisively,RB,-1.0
0.7,divisiveness,NN,-1.0
0.3,divorce,NN,-1.0
0.3,divorce,VB,-1.0
0.3,divorced,JJ,-1.0
0.7,dizzy,JJ,-1.0
0.7,dizzing,JJ,-1.0
0.7,dizzingly,RB,-1.0
0.7,doddering,JJ,-1.0
0.7,dodge,JJ,1.0
0.7,dodge,NN,1.0
0.7,dodgey,JJ,-1.0
0.7,dogged,JJ,-1.0
0.7,doggedly,RB,-1.0
0.7,dogmatic,JJ,-1.0
0.7,doldrums,NN,-1.0
0.3,dominance,JJ,-1.0
0.3,dominance,NN,-1.0
0.3,dominant,JJ,0.0
0.3,dominant,NN,0.0
0.3,dominate,VB,-1.0
0.7,domination,JJ,-1.0
0.7,domination,NN,-1.0
0.7,domineer,VB,-1.0
0.7,domineering,JJ,-1.0
0.7,domineering,NN,-1.0
0.7,doom,VB,-1.0
0.7,doomsday,JJ,-1.0
0.7,doomsday,NN,-1.0
0.3,dope,NN,-1.0
0.7,dote,VB,1.0
0.7,dotingly,RB,1.0
0.7,doubt,NN,-1.0
0.7,doubt,VB,-1.0
0.7,doubtful,JJ,-1.0
0.7,doubtfully,RB,-1.0
0.7,doubtless,RB,1.0
0.7,doubts,JJ,-1.0
0.7,doubts,NN,-1.0
0.3,down,NN,-1.0
0.7,downbeat,JJ,-1.0
0.7,downcast,JJ,-1.0
0.7,downer,NN,-1.0
0.7,downfall,NN,-1.0
0.7,downfallen,NN,-1.0
0.3,downgrade,VB,-1.0
0.7,downhearted,JJ,-1.0
0.7,downheartedly,RB,-1.0
0.7,downright,ANY,0.0
0.7,downside,NN,-1.0
0.7,drab,JJ,-1.0
0.7,draconian,JJ,-1.0
0.7,draconic,JJ,-1.0
0.7,dragon,NN,-1.0
0.7,dragons,JJ,-1.0
0.7,dragons,NN,-1.0
0.7,dragoon,VB,-1.0
0.7,drain,JJ,-1.0
0.7,drain,NN,-1.0
0.7,drama,JJ,-1.0
0.7,drama,NN,-1.0
0.7,dramatic,JJ,0.0
0.7,dramatically,ANY,0.0
0.7,drastic,JJ,-1.0
0.7,drastically,JJ,-1.0
0.7,dread,ANY,-1.0
0.7,dread,VB,-1.0
0.7,dreadful,ANY,-1.0
0.7,dreadfully,ANY,-1.0
0.7,dreadfulness,NN,-1.0
0.3,dream,JJ,1.0
0.3,dream,NN,1.0
0.7,dream,VB,1.0
0.7,dreamland,NN,1.0
0.3,dreams,JJ,1.0
0.3,dreams,NN,1.0
0.3,dreamy,JJ,1.0
0.7,dreary,JJ,-1.0
0.3,drive,NN,1.0
0.3,driven,JJ,1.0
0.7,drones,JJ,-1.0
0.7,drones,NN,-1.0
0.3,droop,VB,-1.0
0.3,drought,JJ,-1.0
0.3,drought,NN,-1.0
0.3,drowning,ANY,-1.0
0.7,drunk,JJ,-1.0
0.7,drunkard,NN,-1.0
0.7,drunken,JJ,-1.0
0.7,dubious,JJ,-1.0
0.7,dubiously,RB,-1.0
0.7,dubitable,JJ,-1.0
0.3,dud,ANY,-1.0
0.3,dull,JJ,-1.0
0.7,dullard,NN,-1.0
0.7,dumb,JJ,-1.0
0.7,dumb,NN,-1.0
0.7,dumbfound,VB,-1.0
0.7,dumbfounded,JJ,-1.0
0.7,dummy,NN,-1.0
0.3,dump,NN,-1.0
0.7,dunce,NN,-1.0
0.7,dungeon,NN,-1.0
0.7,dungeons,JJ,-1.0
0.7,dungeons,NN,-1.0
0.7,dupe,VB,-1.0
0.3,durable,JJ,1.0
0.3,durability,NN,1.0
0.3,dusty,JJ,-1.0
0.3,duty,NN,0.0
0.3,dwindle,VB,-1.0
0.3,dwindling,JJ,-1.0
0.3,dynamic,JJ,1.0
0.3,dying,ANY,-1.0
0.7,eager,JJ,1.0
0.7,eagerly,ANY,1.0
0.7,eagerness,NN,1.0
0.7,earnest,JJ,1.0
0.7,earnestly,ANY,1.0
0.7,earnestness,ANY,1.0
0.7,earsplitting,JJ,-1.0
0.3,ease,NN,1.0
0.3,ease,VB,1.0
0.3,easier,ANY,1.0
0.3,easiest,ANY,1.0
0.3,easily,ANY,1.0
0.3,easiness,ANY,1.0
0.3,easy,JJ,1.0
0.7,easygoing,JJ,1.0
0.7,ebullience,NN,1.0
0.7,ebullient,JJ,1.0
0.7,ebulliently,ANY,1.0
0.3,eccentric,JJ,-1.0
0.3,eccentricity,NN,-1.0
0.7,eclectic,JJ,1.0
0.3,economical,JJ,1.0
0.7,ecstasies,NN,1.0
0.7,ecstasy,NN,1.0
0.7,ecstatic,JJ,1.0
0.7,ecstatically,ANY,1.0
0.7,edgy,JJ,-1.0
0.7,edify,VB,1.0
0.3,educable,JJ,1.0
0.3,educated,JJ,1.0
0.3,educational,JJ,1.0
0.3,effective,JJ,1.0
0.3,effectively,RB,0.0
0.3,effectiveness,NN,1.0
0.3,effectual,JJ,1.0
0.3,efficacious,JJ,1.0
0.3,efficiency,NN,1.0
0.3,efficient,JJ,1.0
0.7,effigy,NN,-1.0
0.7,effortless,JJ,1.0
0.7,effortlessly,RB,1.0
0.7,effrontery,ANY,-1.0
0.7,effusion,NN,1.0
0.7,effusive,JJ,1.0
0.7,effusively,ANY,1.0
0.7,effusiveness,NN,1.0
0.3,egalitarian,JJ,1.0
0.7,ego,JJ,-1.0
0.7,ego,NN,-1.0
0.7,egocentric,JJ,-1.0
0.7,egomania,NN,-1.0
0.7,egotism,NN,-1.0
0.7,egotistical,JJ,-1.0
0.7,egotistically,RB,-1.0
0.7,egregious,JJ,-1.0
0.7,egregiously,ANY,-1.0
0.7,ejaculate,VB,-1.0
0.7,elaborate,JJ,0.0
0.7,elan,NN,1.0
0.3,elate,VB,1.0
0.7,elated,JJ,1.0
0.7,elatedly,RB,1.0
0.7,elation,NN,1.0
0.7,election-rigger,JJ,-1.0
0.7,election-rigger,NN,-1.0
0.7,electrification,JJ,1.0
0.7,electrification,NN,1.0
0.3,electrify,VB,1.0
0.7,elegance,NN,1.0
0.7,elegant,JJ,1.0
0.7,elegantly,RB,1.0
0.3,elevate,VB,1.0
0.3,elevated,JJ,1.0
0.3,eligible,JJ,1.0
0.3,eliminate,VB,-1.0
0.3,elimination,NN,-1.0
0.3,elite,ANY,1.0
0.7,eloquence,NN,1.0
0.7,eloquent,JJ,1.0
0.7,eloquently,ANY,1.0
0.3,else,ANY,0.0
0.7,emaciated,ANY,-1.0
0.3,emancipate,VB,1.0
0.7,emasculate,VB,-1.0
0.7,embarrass,VB,-1.0
0.7,embarrassing,ANY,-1.0
0.7,embarrassingly,ANY,-1.0
0.7,embarrassment,NN,-1.0
0.3,embattled,JJ,-1.0
0.7,embellish,VB,1.0
0.7,embodiment,NN,0.0
0.3,embolden,VB,1.0
0.7,embrace,VB,1.0
0.7,embroil,VB,-1.0
0.7,embroiled,JJ,-1.0
0.7,embroilment,NN,-1.0
0.7,eminence,NN,1.0
0.7,eminent,JJ,1.0
0.7,emotion,JJ,0.0
0.7,emotion,NN,0.0
0.7,emotional,JJ,-1.0
0.3,emotions,JJ,0.0
0.3,emotions,NN,0.0
0.7,empathize,VB,-1.0
0.7,empathy,NN,-1.0
0.3,emphasise,JJ,0.0
0.3,emphasise,NN,0.0
0.7,emphatic,ANY,-1.0
0.7,emphatically,ANY,-1.0
0.3,empower,VB,1.0
0.3,empowerment,NN,1.0
0.7,emptiness,JJ,-1.0
0.7,emptiness,NN,-1.0
0.3,empty,JJ,-1.0
0.3,enable,VB,1.0
0.7,enchant,VB,1.0
0.7,enchanted,ANY,1.0
0.7,enchanting,ANY,1.0
0.7,enchantingly,ANY,1.0
0.3,encourage,VB,1.0
0.7,encouragement,JJ,1.0
0.7,encouragement,NN,1.0
0.7,encouraging,JJ,1.0
0.7,encouraging,NN,1.0
0.7,encouragingly,ANY,1.0
0.3,encroach,VB,-1.0
0.3,encroachment,NN,-1.0
0.7,endanger,VB,-1.0
0.7,endear,VB,1.0
0.7,endearing,JJ,1.0
0.3,endless,JJ,-1.0
0.7,endorse,VB,1.0
0.7,endorsement,JJ,1.0
0.7,endorsement,NN,1.0
0.7,endorser,NN,1.0
0.7,endurable,JJ,1.0
0.7,endure,VB,1.0
0.7,enduring,JJ,1.0
0.3,enemies,JJ,-1.0
0.3,enemies,NN,-1.0
0.3,enemy,NN,-1.0
0.3,energetic,JJ,1.0
0.3,energetic,NN,1.0
0.3,energize,VB,1.0
0.7,enervate,VB,-1.0
0.7,enfeeble,VB,-1.0
0.7,enflame,VB,-1.0
0.3,engage,VB,0.0
0.7,engaging,JJ,1.0
0.3,engross,VB,0.0
0.7,engrossing,ANY,1.0
0.3,engulf,VB,-1.0
0.3,enhance,VB,1.0
0.3,enhanced,JJ,1.0
0.3,enhancement,NN,1.0
0.7,enjoin,VB,-1.0
0.3,enjoy,VB,1.0
0.7,enjoyable,JJ,1.0
0.7,enjoyably,RB,1.0
0.7,enjoyment,NN,1.0
0.3,enlighten,VB,1.0
0.3,enlightenment,NN,1.0
0.3,enliven,VB,1.0
0.7,enmity,NN,-1.0
0.7,ennoble,VB,1.0
0.7,enormities,NN,-1.0
0.7,enormity,NN,-1.0
0.7,enormous,ANY,-1.0
0.7,enormously,ANY,-1.0
0.3,enough,ANY,0.0
0.7,enrage,VB,-1.0
0.7,enraged,JJ,-1.0
0.7,enrapt,JJ,1.0
0.3,enrapture,VB,1.0
0.7,enraptured,ANY,1.0
0.3,enrich,VB,1.0
0.3,enrichment,NN,1.0
0.7,enslave,VB,-1.0
0.3,ensure,VB,1.0
0.3,entangle,VB,-1.0
0.3,entanglement,NN,-1.0
0.3,enterprising,JJ,1.0
0.3,entertain,VB,1.0
0.7,entertaining,JJ,1.0
0.7,enthral,VB,1.0
0.7,enthrall,VB,1.0
0.7,enthralled,ANY,1.0
0.7,enthuse,VB,1.0
0.7,enthusiasm,NN,1.0
0.7,enthusiast,NN,1.0
0.7,enthusiastic,JJ,1.0
0.7,enthusiastically,RB,1.0
0.7,entice,VB,1.0
0.7,enticing,ANY,1.0
0.7,enticingly,ANY,1.0
0.3,entire,ANY,0.0
0.7,entirely,ANY,0.0
0.3,entrance,VB,1.0
0.7,entranced,ANY,1.0
0.7,entrancing,JJ,1.0
0.7,entrap,VB,-1.0
0.7,entrapment,NN,-1.0
0.7,entreat,VB,1.0
0.7,entreatingly,ANY,1.0
0.7,entrenchment,JJ,0.0
0.7,entrenchment,NN,0.0
0.3,entrust,VB,1.0
0.7,enviable,JJ,1.0
0.7,enviably,ANY,1.0
0.7,envious,JJ,-1.0
0.7,enviously,ANY,-1.0
0.7,enviousness,NN,-1.0
0.3,envision,VB,1.0
0.3,envisions,JJ,1.0
0.3,envisions,NN,1.0
0.7,envy,NN,-1.0
0.7,envy,VB,-1.0
0.7,epic,JJ,1.0
0.3,epidemic,JJ,-1.0
0.7,epitome,NN,1.0
0.3,equality,JJ,1.0
0.3,equality,NN,1.0
0.3,equitable,JJ,1.0
0.7,equivocal,JJ,-1.0
0.3,eradicate,VB,-1.0
0.3,erase,VB,-1.0
0.3,erode,VB,-1.0
0.3,erosion,NN,-1.0
0.7,err,VB,-1.0
0.3,errant,JJ,-1.0
0.7,erratic,JJ,-1.0
0.7,erratically,RB,-1.0
0.7,erroneous,JJ,-1.0
0.7,erroneous,ANY,-1.0
0.7,erroneously,ANY,-1.0
0.3,error,JJ,-1.0
0.3,error,NN,-1.0
0.7,erudite,JJ,1.0
0.3,escapade,NN,-1.0
0.7,eschew,VB,-1.0
0.3,esoteric,JJ,-1.0
0.3,essential,JJ,1.0
0.7,especially,ANY,1.0
0.7,esteem,NN,1.0
0.7,esteem,VB,1.0
0.7,estranged,JJ,-1.0
0.3,established,JJ,1.0
0.3,eternal,JJ,-1.0
0.7,eternity,JJ,1.0
0.7,eternity,NN,1.0
0.7,ethical,JJ,1.0
0.7,eulogize,VB,1.0
0.7,euphoria,NN,1.0
0.7,euphoric,JJ,1.0
0.7,euphorically,ANY,1.0
0.7,evaluate,VB,0.0
0.3,evaluation,JJ,0.0
0.3,evaluation,NN,0.0
